game_id,player_id,move_number,column,result
2810,2605,3,3,
2810,3748,4,2,
2810,2605,5,2,
2810,3748,6,3,
2810,2605,7,2,
2810,3748,8,4,
2810,2605,9,1,
2810,3748,10,4,
2810,2605,11,2,
2810,3748,12,4,
2810,2605,13,1,
2810,3748,14,1,
2810,2605,15,3,
2810,3748,16,3,draw
2811,2855,1,1,
2811,2807,2,2,
2811,2855,3,2,
2811,2807,4,4,
2811,2855,5,1,
2811,2807,6,3,
2811,2855,7,2,
2811,2807,8,3,
2811,2855,9,3,
2811,2807,10,4,
2811,2855,11,2,
2811,2807,12,1,
2811,2855,13,3,
2811,2807,14,1,
2811,2855,15,4,
2811,2807,16,4,draw
2812,1299,1,3,
2812,3745,2,2,
2812,1299,3,2,
2812,3745,4,1,
2812,1299,5,2,
2812,3745,6,1,
2812,1299,7,4,
2812,3745,8,4,
2812,1299,9,2,
2812,3745,10,1,
2812,1299,11,1,
2812,3745,12,3,
2812,1299,13,3,
2812,3745,14,4,
2812,1299,15,3,
2812,3745,16,4,draw
2813,3189,1,1,
2813,793,2,1,
2813,3189,3,1,
2813,793,4,2,
2813,3189,5,3,
2813,793,6,1,
2813,3189,7,4,
2813,793,8,3,
2813,3189,9,2,
2813,793,10,3,
2813,3189,11,4,
2813,793,12,2,
2813,3189,13,3,
2813,793,14,4,
2813,3189,15,4,
2813,793,16,2,draw
2814,2170,1,3,
2814,4046,2,3,
2814,2170,3,3,
2814,4046,4,3,
2814,2170,5,2,
2814,4046,6,2,
2814,2170,7,1,
2814,4046,8,4,
2814,2170,9,4,
2814,4046,10,4,
2814,2170,11,4,
2814,4046,12,2,
2814,2170,13,1,
2814,4046,14,2,
2814,2170,15,1,
2814,4046,16,1,win
2815,3862,1,2,
2815,46,2,3,
2815,3862,3,3,
2815,46,4,2,
2815,3862,5,1,
2815,46,6,3,
2815,3862,7,2,
2815,46,8,4,
2815,3862,9,3,
2815,46,10,4,
2815,3862,11,4,
2815,46,12,2,
2815,3862,13,4,
2815,46,14,1,
2815,3862,15,1,
2815,46,16,1,draw
2816,3170,1,3,
2816,760,2,4,
2816,3170,3,1,
2816,760,4,4,
2816,3170,5,4,
2816,760,6,3,
2816,3170,7,3,
2816,760,8,4,
2816,3170,9,2,
2816,760,10,2,
2816,3170,11,1,
2816,760,12,3,
2816,3170,13,2,
2816,760,14,2,
2816,3170,15,1,win
2817,2330,1,1,
2817,2028,2,2,
2817,2330,3,4,
2817,2028,4,4,
2817,2330,5,4,
2817,2028,6,3,
2817,2330,7,1,
2817,2028,8,2,
2817,2330,9,4,
2817,2028,10,1,
2817,2330,11,3,
2817,2028,12,2,
2817,2330,13,2,
2817,2028,14,1,
2817,2330,15,3,
2817,2028,16,3,draw
2818,1359,1,3,
2818,2754,2,1,
2818,1359,3,3,
2818,2754,4,3,
2818,1359,5,1,
2818,2754,6,3,
2818,1359,7,4,
2818,2754,8,2,
2818,1359,9,1,
2818,2754,10,2,
2818,1359,11,2,
2818,2754,12,1,
2818,1359,13,4,
2818,2754,14,4,
2818,1359,15,4,
2818,2754,16,2,draw
2819,3811,1,2,
2819,2100,2,4,
2819,3811,3,3,
2819,2100,4,3,
2819,3811,5,4,
2819,2100,6,2,
2819,3811,7,4,
2819,2100,8,3,
2819,3811,9,3,
2819,2100,10,2,
2819,3811,11,1,
2819,2100,12,2,
2819,3811,13,4,
2819,2100,14,1,
2819,3811,15,1,
2819,2100,16,1,win
2820,659,1,1,
2820,4135,2,4,
2820,659,3,3,
2820,4135,4,3,
2820,659,5,1,
2820,4135,6,3,
2820,659,7,2,
2820,4135,8,3,
2820,659,9,2,
2820,4135,10,2,
2820,659,11,2,
2820,4135,12,4,
2820,659,13,4,
2820,4135,14,4,
2820,659,15,1,
2820,4135,16,1,win
2821,1608,1,1,
2821,4546,2,2,
2821,1608,3,4,
2821,4546,4,2,
2821,1608,5,4,
2821,4546,6,3,
2821,1608,7,4,
2821,4546,8,2,
2821,1608,9,2,
2821,4546,10,4,
2821,1608,11,3,
2821,4546,12,3,
2821,1608,13,3,
2821,4546,14,1,
2821,1608,15,1,
2821,4546,16,1,draw
2822,3116,1,3,
2822,914,2,3,
2822,3116,3,1,
2822,914,4,2,
2822,3116,5,2,
2822,914,6,1,
2822,3116,7,3,
2822,914,8,4,
2822,3116,9,4,
2822,914,10,2,
2822,3116,11,2,
2822,914,12,1,
2822,3116,13,1,
2822,914,14,3,
2822,3116,15,4,
2822,914,16,4,draw
2823,502,1,3,
2823,1881,2,2,
2823,502,3,1,
2823,1881,4,4,
2823,502,5,3,
2823,1881,6,2,
2823,502,7,3,
2823,1881,8,3,
2823,502,9,4,
2823,1881,10,1,
2823,502,11,4,
2823,1881,12,4,
2823,502,13,1,
2823,1881,14,2,
2823,502,15,1,
2823,1881,16,2,win
2824,2629,1,3,
2824,4633,2,3,
2824,2629,3,1,
2824,4633,4,4,
2824,2629,5,3,
2824,4633,6,1,
2824,2629,7,2,
2824,4633,8,3,
2824,2629,9,2,
2824,4633,10,1,
2824,2629,11,1,
2824,4633,12,4,
2824,2629,13,4,
2824,4633,14,2,
2824,2629,15,2,
2824,4633,16,4,draw
2825,3803,1,3,
2825,3526,2,4,
2825,3803,3,2,
2825,3526,4,3,
2825,3803,5,4,
2825,3526,6,3,
2825,3803,7,1,
2825,3526,8,4,
2825,3803,9,4,
2825,3526,10,1,
2825,3803,11,1,
2825,3526,12,3,
2825,3803,13,2,
2825,3526,14,1,
2825,3803,15,2,
2825,3526,16,2,draw
2826,1756,1,4,
2826,3231,2,2,
2826,1756,3,2,
2826,3231,4,1,
2826,1756,5,4,
2826,3231,6,4,
2826,1756,7,4,
2826,3231,8,3,
2826,1756,9,2,
2826,3231,10,1,
2826,1756,11,2,
2826,3231,12,3,
2826,1756,13,1,
2826,3231,14,3,
2826,1756,15,1,
2826,3231,16,3,win
2827,820,1,2,
2827,1995,2,2,
2827,820,3,3,
2827,1995,4,3,
2827,820,5,3,
2827,1995,6,1,
2827,820,7,3,
2827,1995,8,2,
2827,820,9,2,
2827,1995,10,1,
2827,820,11,1,
2827,1995,12,1,
2827,820,13,4,
2827,1995,14,4,win
2828,2314,1,1,
2828,2838,2,4,
2828,2314,3,1,
2828,2838,4,4,
2828,2314,5,2,
2828,2838,6,4,
2828,2314,7,2,
2828,2838,8,4,win
2829,3322,1,4,
2829,1709,2,2,
2829,3322,3,1,
2829,1709,4,4,
2829,3322,5,2,
2829,1709,6,1,
2829,3322,7,4,
2829,1709,8,2,
2829,3322,9,4,
2829,1709,10,1,
2829,3322,11,1,
2829,1709,12,2,
2829,3322,13,3,
2829,1709,14,3,
2829,3322,15,3,win
2830,2560,1,2,
2830,3738,2,4,
2830,2560,3,3,
2830,3738,4,1,
2830,2560,5,3,
2830,3738,6,2,
2830,2560,7,2,
2830,3738,8,2,
2830,2560,9,4,
2830,3738,10,3,
2830,2560,11,3,
2830,3738,12,4,
2830,2560,13,4,
2830,3738,14,1,
2830,2560,15,1,
2830,3738,16,1,draw
2831,2174,1,3,
2831,47,2,4,
2831,2174,3,2,
2831,47,4,2,
2831,2174,5,4,
2831,47,6,4,
2831,2174,7,3,
2831,47,8,2,
2831,2174,9,3,
2831,47,10,1,
2831,2174,11,1,
2831,47,12,3,
2831,2174,13,1,
2831,47,14,2,
2831,2174,15,1,
2831,47,16,4,draw
2832,1340,1,1,
2832,3487,2,4,
2832,1340,3,3,
2832,3487,4,4,
2832,1340,5,3,
2832,3487,6,2,
2832,1340,7,1,
2832,3487,8,3,
2832,1340,9,1,
2832,3487,10,2,
2832,1340,11,2,
2832,3487,12,1,
2832,1340,13,2,
2832,3487,14,4,
2832,1340,15,4,
2832,3487,16,3,draw
2833,2652,1,1,
2833,1213,2,4,
2833,2652,3,2,
2833,1213,4,4,
2833,2652,5,2,
2833,1213,6,4,
2833,2652,7,1,
2833,1213,8,2,
2833,2652,9,3,
2833,1213,10,3,
2833,2652,11,4,
2833,1213,12,2,
2833,2652,13,1,
2833,1213,14,3,
2833,2652,15,1,win
2834,4231,1,4,
2834,2576,2,4,
2834,4231,3,1,
2834,2576,4,2,
2834,4231,5,2,
2834,2576,6,1,
2834,4231,7,1,
2834,2576,8,4,
2834,4231,9,4,
2834,2576,10,2,
2834,4231,11,2,
2834,2576,12,1,
2834,4231,13,3,
2834,2576,14,3,
2834,4231,15,3,win
2835,1314,1,3,
2835,2194,2,3,
2835,1314,3,1,
2835,2194,4,2,
2835,1314,5,4,
2835,2194,6,4,
2835,1314,7,1,
2835,2194,8,3,
2835,1314,9,1,
2835,2194,10,1,
2835,1314,11,4,
2835,2194,12,4,
2835,1314,13,2,
2835,2194,14,2,
2835,1314,15,2,
2835,2194,16,3,draw
2836,4659,1,2,
2836,532,2,1,
2836,4659,3,3,
2836,532,4,1,
2836,4659,5,1,
2836,532,6,3,
2836,4659,7,2,
2836,532,8,1,
2836,4659,9,2,
2836,532,10,4,
2836,4659,11,3,
2836,532,12,3,
2836,4659,13,2,win
2837,4341,1,4,
2837,3108,2,2,
2837,4341,3,4,
2837,3108,4,3,
2837,4341,5,2,
2837,3108,6,2,
2837,4341,7,2,
2837,3108,8,3,
2837,4341,9,4,
2837,3108,10,1,
2837,4341,11,1,
2837,3108,12,1,
2837,4341,13,3,
2837,3108,14,1,
2837,4341,15,4,win
2838,53,1,1,
2838,4959,2,4,
2838,53,3,2,
2838,4959,4,2,
2838,53,5,2,
2838,4959,6,4,
2838,53,7,4,
2838,4959,8,2,
2838,53,9,3,
2838,4959,10,3,
2838,53,11,1,
2838,4959,12,3,
2838,53,13,4,
2838,4959,14,3,
2838,53,15,1,
2838,4959,16,1,draw
2839,2143,1,4,
2839,3016,2,1,
2839,2143,3,1,
2839,3016,4,1,
2839,2143,5,1,
2839,3016,6,3,
2839,2143,7,2,
2839,3016,8,4,
2839,2143,9,2,
2839,3016,10,4,
2839,2143,11,4,
2839,3016,12,2,
2839,2143,13,2,
2839,3016,14,3,
2839,2143,15,3,
2839,3016,16,3,draw
2840,4908,1,3,
2840,1675,2,3,
2840,4908,3,2,
2840,1675,4,3,
2840,4908,5,4,
2840,1675,6,4,
2840,4908,7,2,
2840,1675,8,4,
2840,4908,9,1,win
2841,1926,1,1,
2841,1832,2,1,
2841,1926,3,2,
2841,1832,4,4,
2841,1926,5,4,
2841,1832,6,1,
2841,1926,7,4,
2841,1832,8,2,
2841,1926,9,4,
2841,1832,10,2,
2841,1926,11,2,
2841,1832,12,1,
2841,1926,13,3,
2841,1832,14,3,win
2842,2254,1,1,
2842,2986,2,3,
2842,2254,3,4,
2842,2986,4,1,
2842,2254,5,1,
2842,2986,6,1,
2842,2254,7,4,
2842,2986,8,4,
2842,2254,9,3,
2842,2986,10,2,
2842,2254,11,2,
2842,2986,12,2,
2842,2254,13,2,
2842,2986,14,3,
2842,2254,15,4,
2842,2986,16,3,draw
2843,4970,1,1,
2843,2195,2,1,
2843,4970,3,2,
2843,2195,4,2,
2843,4970,5,2,
2843,2195,6,3,
2843,4970,7,3,
2843,2195,8,2,
2843,4970,9,4,
2843,2195,10,3,
2843,4970,11,3,
2843,2195,12,4,
2843,4970,13,1,
2843,2195,14,1,
2843,4970,15,4,
2843,2195,16,4,draw
2844,4234,1,4,
2844,2974,2,4,
2844,4234,3,3,
2844,2974,4,2,
2844,4234,5,4,
2844,2974,6,3,
2844,4234,7,4,
2844,2974,8,2,
2844,4234,9,1,
2844,2974,10,3,
2844,4234,11,2,
2844,2974,12,1,win
2845,636,1,3,
2845,2321,2,3,
2845,636,3,3,
2845,2321,4,3,
2845,636,5,4,
2845,2321,6,4,
2845,636,7,1,
2845,2321,8,1,
2845,636,9,2,win
2846,248,1,2,
2846,36,2,2,
2846,248,3,1,
2846,36,4,3,
2846,248,5,2,
2846,36,6,4,
2846,248,7,1,
2846,36,8,3,
2846,248,9,4,
2846,36,10,2,
2846,248,11,1,
2846,36,12,4,
2846,248,13,3,
2846,36,14,4,
2846,248,15,3,
2846,36,16,1,draw
2847,4901,1,4,
2847,2570,2,1,
2847,4901,3,3,
2847,2570,4,4,
2847,4901,5,4,
2847,2570,6,4,
2847,4901,7,3,
2847,2570,8,2,
2847,4901,9,3,
2847,2570,10,3,
2847,4901,11,1,
2847,2570,12,2,
2847,4901,13,2,
2847,2570,14,2,
2847,4901,15,1,win
2848,4502,1,3,
2848,3709,2,3,
2848,4502,3,3,
2848,3709,4,3,
2848,4502,5,4,
2848,3709,6,4,
2848,4502,7,4,
2848,3709,8,2,
2848,4502,9,4,
2848,3709,10,2,
2848,4502,11,2,
2848,3709,12,2,
2848,4502,13,1,
2848,3709,14,1,win
2849,2073,1,2,
2849,1581,2,3,
2849,2073,3,3,
2849,1581,4,2,
2849,2073,5,3,
2849,1581,6,2,
2849,2073,7,2,
2849,1581,8,1,
2849,2073,9,4,
2849,1581,10,4,
2849,2073,11,4,
2849,1581,12,4,
2849,2073,13,1,
2849,1581,14,1,
2849,2073,15,1,
2849,1581,16,3,draw
2850,4850,1,1,
2850,2525,2,4,
2850,4850,3,2,
2850,2525,4,1,
2850,4850,5,1,
2850,2525,6,3,
2850,4850,7,1,
2850,2525,8,4,
2850,4850,9,2,
2850,2525,10,2,
2850,4850,11,2,
2850,2525,12,4,
2850,4850,13,3,
2850,2525,14,4,win
2851,339,1,3,
2851,4851,2,4,
2851,339,3,2,
2851,4851,4,1,
2851,339,5,4,
2851,4851,6,4,
2851,339,7,2,
2851,4851,8,3,
2851,339,9,2,
2851,4851,10,4,
2851,339,11,2,win
2852,1842,1,4,
2852,4034,2,1,
2852,1842,3,1,
2852,4034,4,2,
2852,1842,5,1,
2852,4034,6,3,
2852,1842,7,3,
2852,4034,8,1,
2852,1842,9,3,
2852,4034,10,4,
2852,1842,11,4,
2852,4034,12,3,
2852,1842,13,2,
2852,4034,14,2,
2852,1842,15,4,
2852,4034,16,2,draw
2853,3105,1,1,
2853,296,2,2,
2853,3105,3,2,
2853,296,4,3,
2853,3105,5,2,
2853,296,6,1,
2853,3105,7,2,
2853,296,8,1,
2853,3105,9,1,
2853,296,10,3,
2853,3105,11,4,
2853,296,12,3,
2853,3105,13,4,
2853,296,14,3,win
2854,2616,1,2,
2854,3513,2,4,
2854,2616,3,3,
2854,3513,4,2,
2854,2616,5,1,
2854,3513,6,1,
2854,2616,7,2,
2854,3513,8,4,
2854,2616,9,3,
2854,3513,10,2,
2854,2616,11,3,
2854,3513,12,1,
2854,2616,13,4,
2854,3513,14,1,
2854,2616,15,3,win
2855,1964,1,3,
2855,2476,2,4,
2855,1964,3,2,
2855,2476,4,4,
2855,1964,5,3,
2855,2476,6,1,
2855,1964,7,4,
2855,2476,8,2,
2855,1964,9,3,
2855,2476,10,4,
2855,1964,11,3,win
2856,4374,1,4,
2856,3098,2,4,
2856,4374,3,2,
2856,3098,4,3,
2856,4374,5,2,
2856,3098,6,1,
2856,4374,7,3,
2856,3098,8,4,
2856,4374,9,1,
2856,3098,10,3,
2856,4374,11,2,
2856,3098,12,4,
2856,4374,13,3,
2856,3098,14,2,
2856,4374,15,1,
2856,3098,16,1,draw
2857,773,1,4,
2857,1741,2,2,
2857,773,3,1,
2857,1741,4,4,
2857,773,5,2,
2857,1741,6,3,
2857,773,7,1,
2857,1741,8,3,
2857,773,9,4,
2857,1741,10,2,
2857,773,11,4,
2857,1741,12,2,
2857,773,13,1,
2857,1741,14,1,
2857,773,15,3,win
2858,1837,1,1,
2858,3916,2,1,
2858,1837,3,2,
2858,3916,4,4,
2858,1837,5,4,
2858,3916,6,2,
2858,1837,7,3,
2858,3916,8,1,
2858,1837,9,4,
2858,3916,10,3,
2858,1837,11,3,
2858,3916,12,2,
2858,1837,13,2,
2858,3916,14,3,
2858,1837,15,4,
2858,3916,16,1,win
2859,2603,1,2,
2859,3339,2,4,
2859,2603,3,3,
2859,3339,4,2,
2859,2603,5,3,
2859,3339,6,1,
2859,2603,7,3,
2859,3339,8,2,
2859,2603,9,3,win
2860,546,1,4,
2860,2672,2,4,
2860,546,3,4,
2860,2672,4,4,
2860,546,5,3,
2860,2672,6,1,
2860,546,7,1,
2860,2672,8,3,
2860,546,9,3,
2860,2672,10,2,
2860,546,11,3,
2860,2672,12,1,
2860,546,13,2,
2860,2672,14,2,
2860,546,15,1,
2860,2672,16,2,draw
2861,2750,1,2,
2861,4910,2,1,
2861,2750,3,1,
2861,4910,4,1,
2861,2750,5,3,
2861,4910,6,3,
2861,2750,7,4,
2861,4910,8,2,
2861,2750,9,4,
2861,4910,10,3,
2861,2750,11,2,
2861,4910,12,1,
2861,2750,13,3,
2861,4910,14,2,
2861,2750,15,4,
2861,4910,16,4,win
2862,1336,1,4,
2862,3968,2,4,
2862,1336,3,3,
2862,3968,4,4,
2862,1336,5,1,
2862,3968,6,4,
2862,1336,7,2,win
2863,4516,1,2,
2863,4894,2,3,
2863,4516,3,1,
2863,4894,4,2,
2863,4516,5,2,
2863,4894,6,1,
2863,4516,7,4,
2863,4894,8,4,
2863,4516,9,3,
2863,4894,10,1,
2863,4516,11,3,
2863,4894,12,3,
2863,4516,13,4,
2863,4894,14,1,
2863,4516,15,4,
2863,4894,16,2,draw
2864,3469,1,2,
2864,3107,2,2,
2864,3469,3,2,
2864,3107,4,4,
2864,3469,5,3,
2864,3107,6,4,
2864,3469,7,2,
2864,3107,8,3,
2864,3469,9,3,
2864,3107,10,3,
2864,3469,11,1,
2864,3107,12,1,win
2865,4873,1,1,
2865,4931,2,3,
2865,4873,3,1,
2865,4931,4,1,
2865,4873,5,4,
2865,4931,6,1,
2865,4873,7,3,
2865,4931,8,4,
2865,4873,9,4,
2865,4931,10,3,
2865,4873,11,4,
2865,4931,12,3,
2865,4873,13,2,
2865,4931,14,2,
2865,4873,15,2,
2865,4931,16,2,draw
2866,1058,1,1,
2866,4277,2,2,
2866,1058,3,2,
2866,4277,4,4,
2866,1058,5,4,
2866,4277,6,1,
2866,1058,7,4,
2866,4277,8,2,
2866,1058,9,1,
2866,4277,10,2,
2866,1058,11,4,
2866,4277,12,3,
2866,1058,13,3,
2866,4277,14,1,
2866,1058,15,3,win
2867,2685,1,3,
2867,905,2,3,
2867,2685,3,4,
2867,905,4,2,
2867,2685,5,3,
2867,905,6,2,
2867,2685,7,2,
2867,905,8,2,
2867,2685,9,1,
2867,905,10,4,
2867,2685,11,4,
2867,905,12,3,
2867,2685,13,1,
2867,905,14,4,
2867,2685,15,1,win
2868,3404,1,4,
2868,2182,2,2,
2868,3404,3,3,
2868,2182,4,1,
2868,3404,5,2,
2868,2182,6,1,
2868,3404,7,3,
2868,2182,8,4,
2868,3404,9,2,
2868,2182,10,3,
2868,3404,11,2,
2868,2182,12,3,
2868,3404,13,1,
2868,2182,14,4,
2868,3404,15,4,
2868,2182,16,1,draw
2869,2268,1,2,
2869,4052,2,2,
2869,2268,3,4,
2869,4052,4,1,
2869,2268,5,4,
2869,4052,6,1,
2869,2268,7,4,
2869,4052,8,2,
2869,2268,9,1,
2869,4052,10,3,
2869,2268,11,4,win
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,4666,1,2,
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,3512,2,3,
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,4666,3,3,
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,3512,4,2,
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,4666,5,3,
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,3512,6,2,
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,4666,7,3,
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,3512,8,1,
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,4666,9,4,
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,3512,10,1,
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,4666,11,2,
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,3512,12,1,
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,4666,13,4,
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,3512,14,4,
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,4666,15,1,
cqLUNl83eAaQ7p0FuaFz6QNhh/v9W1rmF4XF1bC/ioo=,3512,16,4,draw
2871,205,1,2,
2871,2637,2,1,
2871,205,3,4,
2871,2637,4,3,
2871,205,5,2,
2871,2637,6,3,
2871,205,7,4,
2871,2637,8,4,
2871,205,9,2,
2871,2637,10,2,
2871,205,11,1,
2871,2637,12,4,
2871,205,13,1,
2871,2637,14,1,
2871,205,15,3,
2871,2637,16,3,win
2872,386,1,3,
2872,656,2,1,
2872,386,3,2,
2872,656,4,2,
2872,386,5,1,
2872,656,6,2,
2872,386,7,4,
2872,656,8,4,
2872,386,9,4,
2872,656,10,3,
2872,386,11,3,
2872,656,12,1,
2872,386,13,4,
2872,656,14,1,
2872,386,15,2,
2872,656,16,3,draw
2873,1363,1,3,
2873,3542,2,2,
2873,1363,3,3,
2873,3542,4,2,
2873,1363,5,3,
2873,3542,6,2,
2873,1363,7,3,win
2874,4298,1,4,
2874,1071,2,3,
2874,4298,3,4,
2874,1071,4,1,
2874,4298,5,3,
2874,1071,6,2,
2874,4298,7,4,
2874,1071,8,3,
2874,4298,9,3,
2874,1071,10,1,
2874,4298,11,2,
2874,1071,12,2,
2874,4298,13,1,
2874,1071,14,2,
2874,4298,15,4,win
2875,2306,1,4,
2875,174,2,1,
2875,2306,3,2,
2875,174,4,2,
2875,2306,5,2,
2875,174,6,2,
2875,2306,7,1,
2875,174,8,4,
2875,2306,9,1,
2875,174,10,3,
2875,2306,11,4,
2875,174,12,3,
2875,2306,13,1,
2875,174,14,3,
2875,2306,15,3,
2875,174,16,4,win
2876,3848,1,3,
2876,1974,2,1,
2876,3848,3,1,
2876,1974,4,3,
2876,3848,5,1,
2876,1974,6,3,
2876,3848,7,1,
2876,1974,8,3,
2876,3848,9,4,
2876,1974,10,2,
2876,3848,11,4,
2876,1974,12,2,
2876,3848,13,4,
2876,1974,14,2,
2876,3848,15,2,
2876,1974,16,4,win
2877,4615,1,3,
2877,1444,2,1,
2877,4615,3,1,
2877,1444,4,1,
2877,4615,5,2,
2877,1444,6,3,
2877,4615,7,3,
2877,1444,8,4,
2877,4615,9,1,
2877,1444,10,4,
2877,4615,11,3,
2877,1444,12,2,
2877,4615,13,2,
2877,1444,14,2,
2877,4615,15,4,
2877,1444,16,4,draw
2878,2095,1,2,
2878,4895,2,2,
2878,2095,3,4,
2878,4895,4,2,
2878,2095,5,3,
2878,4895,6,1,
2878,2095,7,4,
2878,4895,8,1,
2878,2095,9,3,
2878,4895,10,1,
2878,2095,11,1,
2878,4895,12,4,
2878,2095,13,3,
2878,4895,14,2,
2878,2095,15,3,win
2879,1905,1,3,
2879,1885,2,2,
2879,1905,3,4,
2879,1885,4,2,
2879,1905,5,3,
2879,1885,6,1,
2879,1905,7,3,
2879,1885,8,4,
2879,1905,9,3,win
2880,3279,1,1,
2880,1118,2,4,
2880,3279,3,2,
2880,1118,4,3,
2880,3279,5,4,
2880,1118,6,3,
2880,3279,7,3,
2880,1118,8,4,
2880,3279,9,1,
2880,1118,10,3,
2880,3279,11,2,
2880,1118,12,4,
2880,3279,13,1,
2880,1118,14,2,
2880,3279,15,2,
2880,1118,16,1,win
2881,2399,1,2,
2881,3304,2,3,
2881,2399,3,4,
2881,3304,4,3,
2881,2399,5,4,
2881,3304,6,2,
2881,2399,7,1,
2881,3304,8,2,
2881,2399,9,4,
2881,3304,10,4,
2881,2399,11,1,
2881,3304,12,1,
2881,2399,13,3,
2881,3304,14,3,
2881,2399,15,1,
2881,3304,16,2,draw
2882,1670,1,2,
2882,2310,2,1,
2882,1670,3,4,
2882,2310,4,4,
2882,1670,5,2,
2882,2310,6,4,
2882,1670,7,3,
2882,2310,8,1,
2882,1670,9,3,
2882,2310,10,4,
2882,1670,11,3,
2882,2310,12,2,
2882,1670,13,2,
2882,2310,14,3,
2882,1670,15,1,
2882,2310,16,1,draw
2883,4787,1,2,
2883,4171,2,4,
2883,4787,3,3,
2883,4171,4,3,
2883,4787,5,2,
2883,4171,6,3,
2883,4787,7,3,
2883,4171,8,1,
2883,4787,9,2,
2883,4171,10,1,
2883,4787,11,4,
2883,4171,12,4,
2883,4787,13,1,
2883,4171,14,2,
2883,4787,15,1,
2883,4171,16,4,draw
2884,473,1,2,
2884,3131,2,2,
2884,473,3,3,
2884,3131,4,1,
2884,473,5,3,
2884,3131,6,3,
2884,473,7,1,
2884,3131,8,3,
2884,473,9,1,
2884,3131,10,4,
2884,473,11,2,
2884,3131,12,2,
2884,473,13,1,
2884,3131,14,4,
2884,473,15,4,
2884,3131,16,4,win
2885,1835,1,3,
2885,4258,2,1,
2885,1835,3,2,
2885,4258,4,4,
2885,1835,5,2,
2885,4258,6,4,
2885,1835,7,3,
2885,4258,8,4,
2885,1835,9,1,
2885,4258,10,2,
2885,1835,11,4,
2885,4258,12,1,
2885,1835,13,3,
2885,4258,14,1,
2885,1835,15,3,win
2886,3697,1,4,
2886,4523,2,1,
2886,3697,3,1,
2886,4523,4,2,
2886,3697,5,3,
2886,4523,6,2,
2886,3697,7,3,
2886,4523,8,1,
2886,3697,9,3,
2886,4523,10,4,
2886,3697,11,1,
2886,4523,12,3,
2886,3697,13,4,
2886,4523,14,4,
2886,3697,15,2,win
2887,3543,1,2,
2887,1661,2,3,
2887,3543,3,1,
2887,1661,4,1,
2887,3543,5,1,
2887,1661,6,1,
2887,3543,7,4,
2887,1661,8,2,
2887,3543,9,2,
2887,1661,10,2,
2887,3543,11,3,
2887,1661,12,4,
2887,3543,13,3,
2887,1661,14,3,
2887,3543,15,4,win
2888,4730,1,1,
2888,1522,2,3,
2888,4730,3,4,
2888,1522,4,3,
2888,4730,5,1,
2888,1522,6,1,
2888,4730,7,4,
2888,1522,8,3,
2888,4730,9,4,
2888,1522,10,2,
2888,4730,11,4,win
2889,1586,1,4,
2889,3977,2,4,
2889,1586,3,3,
2889,3977,4,4,
2889,1586,5,1,
2889,3977,6,4,
2889,1586,7,1,
2889,3977,8,3,
2889,1586,9,3,
2889,3977,10,2,
2889,1586,11,2,
2889,3977,12,2,
2889,1586,13,1,
2889,3977,14,3,
2889,1586,15,2,
2889,3977,16,1,draw
2890,4469,1,1,
2890,2641,2,1,
2890,4469,3,2,
2890,2641,4,1,
2890,4469,5,1,
2890,2641,6,2,
2890,4469,7,2,
2890,2641,8,4,
2890,4469,9,3,
2890,2641,10,2,
2890,4469,11,4,
2890,2641,12,4,
2890,4469,13,4,
2890,2641,14,3,
2890,4469,15,3,
2890,2641,16,3,draw
2891,529,1,4,
2891,3638,2,3,
2891,529,3,1,
2891,3638,4,3,
2891,529,5,4,
2891,3638,6,2,
2891,529,7,2,
2891,3638,8,3,
2891,529,9,4,
2891,3638,10,4,
2891,529,11,1,
2891,3638,12,1,
2891,529,13,2,
2891,3638,14,3,win
2892,2515,1,4,
2892,559,2,1,
2892,2515,3,2,
2892,559,4,4,
2892,2515,5,2,
2892,559,6,3,
2892,2515,7,1,
2892,559,8,4,
2892,2515,9,1,
2892,559,10,1,
2892,2515,11,2,
2892,559,12,3,
2892,2515,13,4,
2892,559,14,2,
2892,2515,15,3,
2892,559,16,3,draw
2893,3496,1,3,
2893,3456,2,1,
